"","9423","Shopaholic","The Secret Dreamworld of a Shopaholic","Sophie Kinsella","2000","Womens Fiction","Chick Lit","Fiction","3.67","692959","2022/03/29"
"","9424","","Shopaholic","Judy Waite","2001","Young Adult","Young Adult","Teen","3.2","202","2022/03/29"
"","9425","","The Lexus and the Olive Tree: Understanding Globalization","Thomas L. Friedman","1997","Nonfiction","Economics","Politics","3.6","8112","2022/03/29"
"","9426","","Tradicion Versus Innovacion","Thomas L. Friedman","1997","Nonfiction","Economics","Politics","3.6","8112","2022/03/29"
"","9427","","The Story of Chicago May","Nuala O'Faolain","2005","Nonfiction","Biography","History","3.22","423","2022/03/29"
"","9428","","The Story of Chicago May","Nuala O'Faolain","2005","Nonfiction","Biography","History","3.22","423","2022/03/29"
"","9429","","Stadium Stories: Chicago Bears","Lew Freedman","2006","","","","3.9","10","2022/03/29"
"","9430","","Deadly Thrills: The True Story of Chicago's Most Shocking Killers","Jaye Slade Fletcher","","Crime","True Crime","","3.5","50","2022/03/29"
"","9431","","Chicago Stories","James T. Farrell","","Fiction","","","3.83","41","2022/03/29"
"","9432","","Great Chicago Stories","Tom Maday","1994","","","","4.14","7","2022/03/29"
"","9433","","Rogues, Rebels, and Rubberstamps: The Story of Chicago City Council from the Civil War to the Third Millennium","Dick W. Simpson","2001","","","","3.0","5","2022/03/29"
"","9434","","Believe It: The Story of the Chicago White Sox 2005 World Series Champions","Chicago Tribune","2005","Sports","Baseball","","4.42","26","2022/03/29"
"","9435","","Chicago Stories: Tales of the City","John Miller","1993","Fiction","Short Stories","","3.59","70","2022/03/29"
"","9436","","100 Essential Modern Poems","Joseph Parisi","2005","Poetry","","","3.79","110","2022/03/29"
"","9437","The Handmaid's Tale","The Handmaid's Tale","Margaret Atwood","1985","Fiction","Classics","Science Fiction","4.12","1717412","2022/03/29"
"","9438","","The Basic Works of Aristotle","Aristotle","-322","Philosophy","Nonfiction","Classics","4.24","2308","2022/03/29"
"","9439","","Fear and Trembling and The Sickness Unto Death","Søren Kierkegaard","1849","Philosophy","Nonfiction","Religion","4.09","798","2022/03/29"
"","9440","","Adventures of Don Quixote","Argentina Palacios Ziegler","","Fiction","Childrens","Classics","3.65","138","2022/03/29"
"","9441","","The Adventures of Don Quixote in Miami - ""The Dreamer who Unlocked the Secrets of the Universe...""","Manuel Martínez","2003","","","","3.0","1","2022/03/29"
"","9442","","Selections from Don Quixote - Selecciones de Don Quijote de la Mancha","Miguel de Cervantes Saavedra","1615","Fiction","Classics","European Literature","3.33","112","2022/03/29"
"","9443","","Don Quijote de la Mancha","Miguel de Cervantes Saavedra","1605","Classics","Fiction","Literature","3.89","236932","2022/03/29"
"","9444","","The Complete Collected Poems","Maya Angelou","1994","Poetry","Classics","Feminism","4.41","15231","2022/03/29"
"","9445","","Complete Collected Poems","Maya Angelou","1994","Poetry","Classics","Feminism","4.41","15231","2022/03/29"
"","9446","","Race Matters","Cornel West","1993","Nonfiction","Race","Politics","4.14","11230","2022/03/29"
"","9447","","Why Race Matters","Michael Levin","1997","Politics","Race","Nonfiction","4.37","79","2022/03/29"
"","9448","","White Women, Race Matters: The Social Construction of Whiteness","Ruth Frankenburg","1993","Race","Feminism","Nonfiction","3.9","255","2022/03/29"
"","9449","","Race Matters: An International Legal Analysis of Race Discrimination","Anne-Marie Mooney Cotter","","","","","0.0","0","2022/03/29"
"","9450","","Why Race Matters: Race Differences and What They Mean","Michael Levin","1997","Politics","Race","Nonfiction","4.37","79","2022/03/29"
"","9451","","The Contexts of Juvenile Justice Decision Making: When Race Matters","Michael J. Leiber","2003","","","","0.0","0","2022/03/29"
"","9452","","","","","","","","","","2022/03/29"
"","9453","","Sentencing in the Federal Courts: Does Race Matter?: The Transition to Sentencing Guidelines, 1986-90","Douglas Corry McDonald","1994","","","","0.0","0","2022/03/29"
"","9454","Cambridge Hegel Translations","Phenomenology of Spirit","Georg Wilhelm Friedrich Hegel","1807","Philosophy","Nonfiction","Classics","3.95","16584","2022/03/29"
"","9455","","Routledge Philosophy Guidebook to Hegel and the Phenomenology of Spirit","Robert Stern","2001","Philosophy","Academic","Nonfiction","3.81","129","2022/03/29"
"","9456","","Preface to the Phenomenology of Spirit","Georg Wilhelm Friedrich Hegel","1807","Philosophy","History","Psychology","4.1","134","2022/03/29"
"","9457","","Hegel's Phenomenology of Spirit","Martin Heidegger","1931","Philosophy","Nonfiction","Philosophy","4.09","133","2022/03/29"
"","9458","","Hegel's Epistemology: A Philosophical Introduction to the Phenomenology of Spirit","Kenneth R. Westphal","2003","Philosophy","","","3.25","12","2022/03/29"
"","9459","","Hegel and the Other: A Study of the Phenomenology of Spirit","Philip J. Kain","","Philosophy","","","3.88","8","2022/03/29"
"","9460","","Hegel's Absolute: An Introduction to Reading the Phenomenology of Spirit","Donald Phillip Verene","2007","Philosophy","","","3.76","21","2022/03/29"
"","9461","","The Self and Its Body in Hegel's Phenomenology of Spirit","John Russon","1997","","","","3.83","6","2022/03/29"
"","9462","De store tænkere","Plato: Complete Works","Plato","-347","Philosophy","Classics","Nonfiction","4.36","9981","2022/03/29"
"","9463","","Complete Works of Plato (Modern Library)","Hayden Pelliccia","","Philosophy","","","4.13","8","2022/03/29"
"","9464","","A Guided Tour of 5 Works by Plato: Euthyphro/Apology/Crito/Phaedo/Cave","Christopher Biffle","1994","","","","4.33","9","2022/03/29"
"","9465","Platonis opera","Republic: The Theatre of the Mind","Plato","-375","Philosophy","Classics","Nonfiction","3.95","185053","2022/03/29"
"","9466","","Salman Rushdie's Midnight's Children: A Reader's Guide","Norbert Schürer","2004","Criticism","Literary Criticism","","3.83","29","2022/03/29"
"","9467","","The Midnight Children (Triple Play: Haunted Houses 3)","Pamela Rushby","1999","","","","3.5","2","2022/03/29"
"","9468","","Self, Nation, Text in Salman Rushdie's ""Midnight's Children""","Neil Ten Kortenaar","2004","","","","3.75","4","2022/03/29"
"","9469","","Haunted Houses","Pamela Rushby","","","","","0.0","0","2022/03/29"
"","9470","","All Clear at Midnight: A Children's Christmas Program","Cynthia E. Cowen","2000","","","","0.0","0","2022/03/29"
"","9471","The Boxcar Children","The Midnight Mystery","Gertrude Chandler Warner","","Mystery","Childrens","Audiobook","3.91","386","2022/03/29"
"","9472","","Children of the Midnight Sun: Young Native Voices of Alaska","Tricia Brown","1998","Nonfiction","","","3.79","19","2022/03/29"
"","9473","","Martimus at Midnight","Alina Klein","","","","","3.92","13","2022/03/29"
"","9474","","Midnight's Children","Salman Rushdie","1981","Fiction","Magical Realism","Cultural","3.98","112029","2022/03/29"
"","9475","The Children of the Red King","Midnight for Charlie Bone","Jenny Nimmo","2002","Fantasy","Young Adult","Childrens","3.82","42236","2022/03/29"
"","9476","The Boxcar Children","The Mystery of the Midnight Dog","Gertrude Chandler Warner","","Mystery","Childrens","Audiobook","3.86","367","2022/03/29"
"","9477","","The Midnight Fox","Betsy Byars","1968","Fiction","Childrens","Animals","3.75","1129","2022/03/29"
"","9478","","Tom's Midnight Garden","Philippa Pearce","1958","Fantasy","Childrens","Classics","4.05","25231","2022/03/29"
"","9479","The Boxcar Children","The Midnight Mystery","Gertrude Chandler Warner","","Mystery","Childrens","Audiobook","3.91","386","2022/03/29"
"","9480","","The Midnight Kittens","Dodie Smith","","Fiction","Childrens","Animals","3.41","140","2022/03/29"
"","9481","Kay Harker","The Midnight Folk","John Masefield","1927","Fantasy","Childrens","Fiction","3.8","1148","2022/03/29"
"","9482","","Fireflies at Midnight","Marilyn Singer","","Poetry","Childrens","Picture Books","3.66","64","2022/03/29"
"","9483","The Open Society and its Enemies","Open Society and Its Enemies, Volume 2: The High Tide of Prophecy: Hegel, Marx, and the Aftermath","Karl Popper","1945","Philosophy","Politics","Nonfiction","4.08","2122","2022/03/29"
"","9484","À la recherche du temps perdu","Within a Budding Grove","Marcel Proust","1913","Classics","Fiction","Cultural","4.39","12355","2022/03/29"
"","9485","","Embrace Grace: Welcome to the Forgiven Life","Liz Curtis Higgs","","Christian","Nonfiction","Religion","4.22","328","2022/03/29"
"","9486","","Exclusion & Embrace: A Theological Exploration of Identity, Otherness, and Reconciliation","Miroslav Volf","1996","Religion","Theology","Nonfiction","4.3","2260","2022/03/29"
"","9487","Timeless Love","A Time to Embrace","Karen Kingsbury","","Christian Fiction","Christian","Fiction","4.36","4525","2022/03/29"
"","9488","Dark-Hunter","Night Embrace","Sherrilyn Kenyon","2003","Romance","Paranormal Romance","Fantasy","4.23","58462","2022/03/29"
"","9489","Devil","Devil's Embrace","Catherine Coulter","1982","Romance","Historical Romance","Romance","3.81","3935","2022/03/29"
"","9490","","The Book of Embraces","Eduardo Galeano","1989","Fiction","Poetry","Short Stories","4.34","7932","2022/03/29"
"","9491","","Experiencing Father's Embrace","Jack Frost","2002","Christian","Nonfiction","Religion","4.32","879","2022/03/29"
"","9492","Coleman Family Saga","Sunset Embrace","Sandra Brown","1985","Romance","Romance","Historical Romance","3.95","4906","2022/03/29"
"","9493","","A Time to Embrace: Same-Gender Relationships in Religion, Law, and Politics","William Stacy Johnson","","Religion","Theology","Nonfiction","4.24","71","2022/03/29"
"","9494","","The Divine Embrace: Recovering the Passionate Spiritual Life","Robert E. Webber","","Religion","Theology","Christian","4.38","118","2022/03/29"
"","9495","","Orleans Embrace with The Secret Gardens of the Vieux Carré","T.J. Fisher","","","","","3.65","17","2022/03/29"
"","9496","","Embrace in Motion","Karin Kallmaker","1997","LGBT","Lesbian","Romance","3.72","287","2022/03/29"
"","9497","Corbins","Memory's Embrace","Linda Lael Miller","1986","Romance","Historical","Romance","4.17","610","2022/03/29"
"","9498","","Beauty: The Invisible Embrace","John O'Donohue","2003","Spirituality","Poetry","Nonfiction","4.48","1151","2022/03/29"
"","9499","","The Elusive Embrace: Desire and the Riddle of Identity","Daniel Mendelsohn","1999","Nonfiction","Autobiography","Memoir","3.88","309","2022/03/29"
"","9500","","Open Embrace: A Protestant Couple Rethinks Contraception","Sam Torode","2002","Family","","","3.29","38","2022/03/29"
"","9501","","Embrace","Mark Behr","","Fiction","Young Adult","Coming Of Age","3.9","88","2022/03/29"
"","9502","","The Divine Embrace","Ken Gire","","Christian","Christian Living","Religion","4.27","105","2022/03/29"
"","9503","","Saving Fish from Drowning","Amy Tan","2005","Fiction","Historical","Historical Fiction","3.45","30625","2022/03/29"
"","9504","","Saving the Fish from Drowning: Reflections from the Barrio","James O'Halloran","","","","","3.33","3","2022/03/29"
"","9505","","Un lugar llamado Nada","Amy Tan","2005","Fiction","Historical","Historical Fiction","3.45","30625","2022/03/29"
"","9506","","Un Lugar Llamado Nada","Amy Tan","2005","Fiction","Historical","Historical Fiction","3.45","30625","2022/03/29"
"","9507","","Virginia Woolf: An Inner Life","Julia Briggs","2005","Biography","Nonfiction","Literature","4.15","663","2022/03/29"
"","9508","","Reading Virginia Woolf","Julia Briggs","2006","Writing","Essays","Biography","3.29","7","2022/03/29"
"","9509","","Night Visitors: The Rise and Fall of the English Ghost Story","Julia Briggs","1977","Nonfiction","Horror","Gothic","3.86","22","2022/03/29"
"","9510","","A Woman of Passion: The Life of E. Nesbit","Julia Briggs","1987","Biography","Nonfiction","","3.68","40","2022/03/29"
"","9511","","Virginia Woolf's Women","Vanessa Curtis","","Biography","Nonfiction","LGBT","3.72","65","2022/03/29"
"","9512","","Measure for Measure","William Shakespeare","1604","Plays","Classics","Drama","3.67","25593","2022/03/29"
"","9513","","This Stage-Play World","Julia Briggs","1983","History","","","3.88","33","2022/03/29"
"","9514","","Tales from Shakespeare","Charles Lamb","1807","Classics","Fiction","Literature","3.95","5759","2022/03/29"
"","9515","","Henry Adams and the Making of America","Garry Wills","2005","History","Biography","North American Hi...","3.79","118","2022/03/29"
"","9516","Persepolis","Persepolis: The Story of a Childhood","Marjane Satrapi","2003","Sequential Art","Graphic Novels","Nonfiction","4.25","181157","2022/03/29"
"","9517","Persepolis","Persepolis 2: The Story of a Return","Marjane Satrapi","2003","Sequential Art","Graphic Novels","Nonfiction","4.2","70313","2022/03/29"
"","9518","Persepolis","Persepolis: The Story of an Iranian Childhood by Marjane Satrapi","Marjane Satrapi","","Sequential Art","Graphic Novels","Nonfiction","4.37","152485","2022/03/29"
"","9519","","Persepolis Recreated Shukūh I Takht I Jamshīd","Farzin Rezaian","","","","","4.43","7","2022/03/29"
"","9520","","Babylon, Memphis, Persepolis: Eastern Contexts of Greek Culture","Walter Burkert","","History","Literature","Ancient","3.88","40","2022/03/29"
"","9521","Persepolis","Persepolis, Volume 3","Marjane Satrapi","2002","Sequential Art","Graphic Novels","Sequential Art","4.38","2586","2022/03/29"
"","9522","Persepolis","Persepolis, Volume 1","Marjane Satrapi","","Sequential Art","Graphic Novels","Sequential Art","4.28","79143","2022/03/29"
"","9523","","Persepolis","Donald Newton Wilber","","Nonfiction","","","3.33","3","2022/03/29"
"","9524","Persepolis","Persépolis 2","Marjane Satrapi","2001","Sequential Art","Graphic Novels","Nonfiction","4.43","2801","2022/03/29"
"","9525","","Chicken with Plums","Marjane Satrapi","2004","Sequential Art","Graphic Novels","Sequential Art","3.88","12557","2022/03/29"
"","9526","","Embroideries","Marjane Satrapi","2003","Sequential Art","Graphic Novels","Sequential Art","3.89","22630","2022/03/29"
"","9527","","Monsters Are Afraid of the Moon","Marjane Satrapi","2001","Childrens","Picture Books","Childrens","3.62","339","2022/03/29"
"","9528","","Ajdar","Marjane Satrapi","2003","Childrens","Asian Literature","Indonesian Literature","3.88","142","2022/03/29"
"","9529","El cementerio de los libros olvidados","The Shadow of the Wind","Carlos Ruiz Zafón","2001","Fiction","Historical","Historical Fiction","4.28","541827","2022/03/29"
"","9530","","Shadow Divers","Robert Kurson","","Nonfiction","History","Adventure","4.32","27271","2022/03/29"
"","9531","Peter and the Starcatchers","Peter and the Shadow Thieves","Dave Barry","2006","Fantasy","Young Adult","Fiction","4.16","34807","2022/03/29"
"","9532","The Shadow Series","Ender's Shadow","Orson Scott Card","1999","Science Fiction","Fiction","Young Adult","4.3","162991","2022/03/29"
"","9533","","The Poe Shadow","Matthew Pearl","2006","Historical","Historical Fiction","Mystery","3.23","9239","2022/03/29"
"","9534","The Shadow Series","Shadow of the Hegemon","Orson Scott Card","2000","Science Fiction","Fiction","Science Fiction Fantasy","3.95","73777","2022/03/29"
"","9535","","Out of the Shadows: Understanding Sexual Addiction","Patrick J. Carnes","1983","Psychology","Sexuality","Nonfiction","4.07","875","2022/03/29"
"","9536","","","","","","","","","","2022/03/29"
"","9537","","The Book of Shadows: The Unofficial ""Charmed"" Companion","Ngaire E. Genge","2000","Fantasy","Paranormal","Witches","3.79","185","2022/03/29"
"","9538","Buchanan-Renard","Shadow Dance","Julie Garwood","","Romance","Romance","Romantic Suspense","4.02","14196","2022/03/29"
"","9539","The Wheel of Time","The Shadow Rising","Robert Jordan","1992","Fantasy","Fiction","Fantasy","4.26","196748","2022/03/29"
"","9540","","The Shadow Party: How George Soros, Hillary Clinton, and Sixties Radicals Seized Control of the Democratic Party","David Horowitz","2006","Politics","History","Nonfiction","4.16","455","2022/03/29"
"","9541","","The Shadow of the Sun","Ryszard Kapuściński","1998","Nonfiction","Cultural","Africa","4.39","12575","2022/03/29"
"","9542","Chronicles of Elantra","Cast in Shadow","Michelle Sagara","","Fantasy","Fantasy","Urban Fantasy","3.8","16680","2022/03/29"
"","9543","","From the Shadows: The Ultimate Insider's Story of Five Presidents and How They Won the Cold War","Robert M. Gates","1996","History","Nonfiction","Biography","3.96","330","2022/03/29"
"","9544","","Owning Your Own Shadow: Understanding the Dark Side of the Psyche","Robert A. Johnson","1991","Psychology","Nonfiction","Philosophy","4.0","4042","2022/03/29"
"","9545","Bishop/Special Crimes Unit","Hiding in the Shadows","Kay Hooper","2000","Mystery","Fantasy","Paranormal","4.12","7593","2022/03/29"
"","9546","","Shadow of the Colossus Official Strategy Guide","Brady Games","","","","","4.25","8","2022/03/29"
"","9547","","Facing the Shadow: Starting Sexual and Relationship Recovery: A Gentle Path to Beginning Recovery from Sex Addiction","Patrick J. Carnes","2001","Psychology","Counselling","Self Help","4.14","127","2022/03/29"
"","9548","","Shadow Baby","Alison McGhee","2000","Fiction","Book Club","Young Adult","3.45","1663","2022/03/29"
"","9549","Star Wars Legends Universe","Shadows of the Empire","Steve Perry","1996","Media Tie In","Star Wars","Science Fiction","3.83","16850","2022/03/29"
"","9550","","In Praise of Shadows","Jun'ichirō Tanizaki","1933","Nonfiction","Cultural","Japan","4.08","16404","2022/03/29"
"","9551","","Shadow of the Almighty: The Life and Testament of Jim Elliot","Elisabeth Elliot","1958","Biography","Christian","Nonfiction","4.14","10507","2022/03/29"
"","9552","","In the Shadows of the Net: Breaking Free of Compulsive Online Sexual Behavior","Patrick J. Carnes","2001","Nonfiction","Sexuality","Self Help","3.81","101","2022/03/29"
"","9553","GhostWalkers","Shadow Game","Christine Feehan","","Fantasy","Paranormal","Romance","4.08","21090","2022/03/29"
"","9554","","Soccer in Sun and Shadow","Eduardo Galeano","1995","Sports","Sports","Nonfiction","4.19","6479","2022/03/29"
"","9555","","The Elephant Vanishes","Haruki Murakami","1993","Short Stories","Fiction","Cultural","3.85","44798","2022/03/29"
"","9556","","The Elephant Vanishes","Haruki Murakami","1993","Short Stories","Fiction","Cultural","3.85","44798","2022/03/29"
"","9557","","Sputnik Sweetheart","Haruki Murakami","1999","Fiction","Cultural","Japan","3.83","129323","2022/03/29"
"","9558","","Back to Wando Passo","David   Payne","","Fiction","American","Southern","3.28","235","2022/03/29"
"","9559","","Ruin Creek","David   Payne","1993","Fiction","Historical","Historical Fiction","3.74","231","2022/03/29"
"","9560","","Gravesend Light","David   Payne","2000","Fiction","","","3.54","178","2022/03/29"
"","9561","","Experiencing the Gospels With David Payne (Holman Christian Standard Bible)","David Payne","2001","","","","0.0","0","2022/03/29"
"","9562","","David L. Payne, the Oklahoma boomer","Stan Hoig","","","","","3.0","2","2022/03/29"
"","9563","","Land Hunger: David L. Payne And The Oklahoma Boomers","Carl Coke Rister","","","","","3.0","1","2022/03/29"
"","9564","","Evaluating Service-Learning Activities and Programs","David A. Payne","","","","","3.0","1","2022/03/29"
"","9565","","Confessions of a Taoist on Wall Street","David   Payne","1984","Fiction","Cultural","China","3.89","135","2022/03/29"
"","9566","","Still Life with Woodpecker","Tom Robbins","1980","Fiction","Humor","Literature","4.02","77235","2022/03/29"
"","9567","","Half Asleep in Frog Pajamas","Tom Robbins","1994","Fiction","Humor","Novels","3.75","21656","2022/03/29"
"","9568","","Even Cowgirls Get the Blues / Jitterbug Perfume / Half Asleep in Frog Pajamas","Tom Robbins","","Fiction","","","4.56","124","2022/03/29"
"","9569","","Villa Incognito","Tom Robbins","2003","Fiction","Humor","Literature","3.68","18077","2022/03/29"
"","9570","","Another Roadside Attraction","Tom Robbins","1971","Fiction","Humor","Novels","3.98","33566","2022/03/29"
"","9571","","Fierce Invalids Home from Hot Climates","Tom Robbins","","Fiction","Humor","Novels","4.03","27270","2022/03/29"
"","9572","","Words Derived from Old Norse in Early Middle English: Studies in the Vocabulary of the South-West Midland Texts","Richard Dance","2004","","","","0.0","0","2022/03/29"
"","9573","","Early Cinema: From Factory Gate to Dream Factory","Simon Popple","2004","","","","3.43","14","2022/03/29"
"","9574","","Tom Robbins: A Critical Companion","Catherine E. Hoyser","1997","","","","3.49","37","2022/03/29"
"","9575","","Salomes Siebter Schleier","Tom Robbins","1990","Fiction","Humor","Literature","4.05","41337","2022/03/29"
"","9576","","The Quiet Center: Isolation and Spirit","John C. Lilly","","Philosophy","Metaphysics","","3.22","45","2022/03/29"
"","9577","","PanAroma: Jitterbug Perfume","Tom Robbins","1984","Fiction","Fantasy","Humor","4.21","72880","2022/03/29"
"","9578","","Still Life With Woodpecker","Tom Robbins","1980","Fiction","Humor","Literature","4.02","77236","2022/03/29"
"","9579","","Gendering Bodies/Performing Art: Dance and Literature in Early Twentieth-Century British Culture","Amy Koritz","1995","","","","3.5","2","2022/03/29"
"","9580","","Why the French Love Jerry Lewis: From Cabaret to Early Cinema","Rae Beth Gordon","2001","","","","3.44","9","2022/03/29"
"","9581","Western Writers","Tom Robbins","Mark Richard Siegel","","","","","4.0","1","2022/03/29"
"","9582","","Ein Platz für Hot Dogs: Another Roadside Attraction","Tom Robbins","1971","Fiction","Humor","Novels","3.98","33565","2022/03/29"
"","9583","","Dummy Days: America's Favorite Ventriloquists from Radio and Early TV","Kelly Asbury","2003","","","","4.33","9","2022/03/29"
"","9584","","Fierce Invalids Home from Hot Climates","Tom Robbins","2000","Fiction","Humor","Novels","4.03","27269","2022/03/29"
"","9585","","Halbschlaf im Froschpyjama","Tom Robbins","1994","Fiction","Humor","Novels","3.75","21656","2022/03/29"
"","9586","","Dance and Instrumental Diferencias in Spain During the 17th and Early 18th Centuries Vol. III: The Notes in Spanish","Maurice Esses","","","","","5.0","1","2022/03/29"
"","9587","","Early American Theatre from the Revolution to Thomas Jefferson: Into the Hands of the People","Heather S. Nathans","2003","","","","4.5","2","2022/03/29"
"","9588","","Movement and Modernism: Yeats, Eliot, Williams, and Early Twentieth-Century Dance","Terri A. Mester","","","","","0.0","0","2022/03/29"
"","9589","","Hocus Pocus","Kurt Vonnegut Jr.","1990","Fiction","Humor","Science Fiction","3.83","31631","2022/03/29"
"","9590","","God Bless You, Mr. Rosewater","Kurt Vonnegut Jr.","1965","Fiction","Classics","Humor","3.94","62590","2022/03/29"
"","9591","","Wampeters, Foma and Granfalloons","Kurt Vonnegut Jr.","1974","Fiction","Writing","Essays","3.8","8120","2022/03/29"
"","9592","","Mother Night","Kurt Vonnegut Jr.","1961","Fiction","Classics","Historical","4.21","84705","2022/03/29"
"","9593","","Galápagos","Kurt Vonnegut Jr.","1985","Fiction","Science Fiction","Classics","3.86","74229","2022/03/29"
"","9594","","Timequake","Kurt Vonnegut Jr.","1997","Fiction","Science Fiction","Humor","3.72","35069","2022/03/29"
"","9595","","Slapstick, or Lonesome No More!","Kurt Vonnegut Jr.","1976","Fiction","Science Fiction","Classics","3.87","37666","2022/03/29"
"","9596","","Essential Vonnegut Interviews","Kurt Vonnegut Jr.","","Nonfiction","Writing","Essays","3.88","139","2022/03/29"
"","9597","","Player Piano","Kurt Vonnegut Jr.","1952","Fiction","Science Fiction","Classics","3.88","50256","2022/03/29"
"","9598","","Deadeye Dick","Kurt Vonnegut Jr.","1982","Fiction","Classics","Humor","3.82","26304","2022/03/29"
"","9599","","Like Shaking Hands with God: A Conversation About Writing","Kurt Vonnegut Jr.","1999","Nonfiction","Language","Writing","3.73","1075","2022/03/29"
"","9600","","Canary in a Cat House","Kurt Vonnegut Jr.","1961","Fiction","Short Stories","Classics","3.89","723","2022/03/29"
"","9601","","Bluebeard","Kurt Vonnegut Jr.","1987","Fiction","Classics","Humor","4.05","37199","2022/03/29"
"","9602","","Palm Sunday: An Autobiographical Collage","Kurt Vonnegut Jr.","1981","Fiction","Writing","Essays","3.78","6059","2022/03/29"
"","9603","","Sun, Moon, Star","Kurt Vonnegut Jr.","","Childrens","Picture Books","Fiction","3.76","534","2022/03/29"
"","9604","","Kurt Vonnegut's Crusade Or, How a Postmodern Harlequin Preached a New Kind of Humanism","Todd F. Davis","","Nonfiction","","","4.27","30","2022/03/29"
"","9605","","Cat's Cradle/God Bless You Mr. Rosewater/Breakfast of Champions","Kurt Vonnegut Jr.","1973","Fiction","Science Fiction","Classics","4.36","973","2022/03/29"
"","9606","","Happy Birthday, Wanda June","Kurt Vonnegut Jr.","1970","Fiction","Plays","Drama","3.53","4032","2022/03/29"
"","9607","","Palm Sunday/Welcome to the Monkeyhouse","Kurt Vonnegut Jr.","1981","Short Stories","Fiction","Science Fiction","4.2","420","2022/03/29"
"","9608","","Cat's Cradle","Kurt Vonnegut Jr.","1963","Fiction","Classics","Science Fiction","4.16","364281","2022/03/29"
"","9609","","Sanity Plea: Schizophrenia in the Novels of Kurt Vonnegut","Lawrence R. Broer","","Nonfiction","","","3.65","20","2022/03/29"
"","9610","","The Novels of Kurt Vonnegut: Imagining Being an American","Donald E. Morse","","","","","0.0","0","2022/03/29"
"","9611","","The Kurt Vonnegut Jr. Audio Collection","Kurt Vonnegut Jr.","1995","Fiction","","","4.13","56","2022/03/29"
"","9612","","Kurt Vonnegut: A Critical Companion","Thomas F. Marvin","2000","","","","3.84","19","2022/03/29"
"","9613","","Understanding Kurt Vonnegut","William Rodney Allen","","","","","3.4","5","2022/03/29"
"","9614","","The Short Fiction of Kurt Vonnegut","Peter J. Reed","","","","","3.83","6","2022/03/29"
"","9615","","Kurt Vonnegut, Jr.","Peter J. Reed","1972","Nonfiction","Criticism","Literary Criticism","3.68","19","2022/03/29"
"","9616","","Reading, Learning, Teaching Kurt Vonnegut","P.L. Thomas","","","","","3.33","3","2022/03/29"
"","9617","","A Man Without A Country","Kurt Vonnegut Jr.","2005","Nonfiction","Writing","Essays","4.08","42179","2022/03/29"
"","9618","","Slaughterhouse Five","Kurt Vonnegut Jr.","1969","Classics","Fiction","Science Fiction","4.08","1232942","2022/03/29"
"","9619","","Bradbury Stories: 100 of His Most Celebrated Tales","Ray Bradbury","2003","Short Stories","Science Fiction","Fiction","4.41","6358","2022/03/29"
"","9620","Green Town","Farewell Summer","Ray Bradbury","","Fiction","Fantasy","Science Fiction","3.73","5161","2022/03/29"
"","9621","","The Stories of Ray Bradbury Volume 2","Ray Bradbury","1980","Short Stories","Science Fiction","Fiction","4.32","535","2022/03/29"
"","9622","","Classic Stories 1: The Golden Apples of the Sun/R is for Rocket","Ray Bradbury","1952","Science Fiction","Short Stories","Fiction","4.2","6546","2022/03/29"
"","9623","Green Town","Dandelion Wine","Ray Bradbury","1957","Fiction","Classics","Science Fiction","4.07","61844","2022/03/29"
"","9624","","The Martian Chronicles","Ray Bradbury","1950","Science Fiction","Fiction","Classics","4.15","233837","2022/03/29"
"","9625","","Bradbury Speaks: Too Soon from the Cave, Too Far from the Stars","Ray Bradbury","2005","Nonfiction","Writing","Essays","3.63","381","2022/03/29"
"","9626","","The Homecoming","Ray Bradbury","1946","Fantasy","Horror","Short Stories","4.06","970","2022/03/29"
"","9627","","The Illustrated Man","Ray Bradbury","1951","Science Fiction","Short Stories","Fiction","4.12","87974","2022/03/29"
"","9628","","Long After Midnight","Ray Bradbury","1976","Science Fiction","Short Stories","Fantasy","4.02","2371","2022/03/29"
"","9629","","Zen in the Art of Writing: Essays on Creativity","Ray Bradbury","1973","Language","Writing","Nonfiction","4.09","17480","2022/03/29"
"","9630","","Driving Blind","Ray Bradbury","1997","Fiction","Short Stories","Fantasy","3.63","1341","2022/03/29"
"","9631","","Something Wicked This Way Comes & A Sound of Thunder","Ray Bradbury","1962","Horror","Fantasy","Audiobook","4.02","592","2022/03/29"
"","9632","","Switch on the Night","Ray Bradbury","1955","Childrens","Picture Books","Childrens","4.14","381","2022/03/29"
"","9633","","The Best of Ray Bradbury","Ray Bradbury","2003","Science Fiction","Sequential Art","Graphic Novels","4.06","331","2022/03/29"
"","9634","","From the Dust Returned","Ray Bradbury","2001","Fantasy","Fiction","Horror","3.76","5099","2022/03/29"
"","9635","","The Bradbury Chronicles: The Life of Ray Bradbury","Sam Weller","2005","Biography","Nonfiction","Biography Memoir","4.26","487","2022/03/29"
"","9636","","Early From The Dance - A Southern Novel Of Love And Betrayal","David   Payne","1989","Fiction","Romance","","4.12","415","2022/03/29"
"","9637","Green Town","Something Wicked This Way Comes","Ray Bradbury","1962","Horror","Fantasy","Fiction","3.92","113262","2022/03/29"
"","9638","","The Cat's Pajamas","Ray Bradbury","2004","Short Stories","Fiction","Science Fiction","3.73","1902","2022/03/29"
"","9639","","Essays","George Orwell","1941","Writing","Essays","Nonfiction","4.32","7705","2022/03/29"
"","9640","","A Collection of Essays","George Orwell","1941","Writing","Essays","Nonfiction","4.32","7705","2022/03/29"
