"","12815","","Coming Back to the World","Lisa Ann Berg","2005","","","","4.0","1","2022/04/02"
"","12816","","Journeying Back to the World: Poems","R.K. Meiners","","","","","0.0","0","2022/04/02"
"","12817","","Nuns and Soldiers","Iris Murdoch","1980","Fiction","Novels","Classics","3.9","714","2022/04/02"
"","12818","","Nuns and Soldiers","Iris Murdoch","1980","Fiction","Novels","Classics","3.9","714","2022/04/02"
"","12819","","The Green Knight","Iris Murdoch","1993","Fiction","Fantasy","Literary Fiction","3.85","1455","2022/04/02"
"","12820","","Sir Gawain And The Green Knight","Michael Morpurgo","2004","Fiction","Fantasy","Childrens","3.98","446","2022/04/02"
"","12821","The Night Trilogy","Night","Elie Wiesel","1956","Nonfiction","Classics","History","4.35","1091685","2022/04/02"
"","12822","","Cliffs Notes on Wiesel's Night","Maryam Riess","","","","","3.67","6","2022/04/02"
"","12823","The Night Trilogy","The Night Trilogy: Night, Dawn, The Accident","Elie Wiesel","1961","Fiction","World War II","Holocaust","4.3","4314","2022/04/02"
"","12824","The Night Trilogy","Night / Dawn / Day","Elie Wiesel","1961","Fiction","World War II","Holocaust","4.3","4314","2022/04/02"
"","12825","The Night Trilogy","Night","Elie Wiesel","1956","Nonfiction","Classics","History","4.35","1091685","2022/04/02"
"","12826","","Night: With Related Readings","Elie Wiesel","","History","","","4.27","63","2022/04/02"
"","12827","","Strong Motion","Jonathan Franzen","1992","Fiction","Novels","Literary Fiction","3.52","5448","2022/04/02"
"","12828","","How to be Alone","Jonathan Franzen","2002","Nonfiction","Short Stories","Autobiography","3.59","11288","2022/04/02"
"","12829","","The Twenty-Seventh City","Jonathan Franzen","1988","Fiction","Novels","Literary Fiction","3.14","4593","2022/04/02"
"","12830","","Gödel's Theorem: An Incomplete Guide to Its Use and Abuse","Torkel Franzén","2005","Science","Mathematics","Philosophy","3.9","131","2022/04/02"
"","12831","","The Architecture of Ulrich Franzen: Selected Works","Peter Blake","","","","","4.0","1","2022/04/02"
"","12832","","Hearing from Wayne: And Other Stories","Bill Franzen","1988","","","","3.63","8","2022/04/02"
"","12833","","Bookclub in a Box Discusses the Novel The Corrections","Marilyn Herbert","2006","","","","3.82","28","2022/04/02"
"","12834","","Exploring the World of Lucid Dreaming","Stephen LaBerge","1989","Psychology","Nonfiction","Science","4.21","3094","2022/04/02"
"","12835","","Being-in-Dreaming: An Initiation into the Sorcerers' World","Florinda Donner","1991","Spirituality","Anthropology","Fiction","4.07","373","2022/04/02"
"","12836","","Being-In-Dreaming: An Initiation Into the Sorcerer's World","Florinda Donner","1991","Spirituality","Anthropology","Fiction","4.07","373","2022/04/02"
"","12837","","","","","","","","","","2022/04/02"
"","12838","The Teachings of Don Juan","The Teachings of Don Juan: A Yaqui Way of Knowledge","Carlos Castaneda","1968","Philosophy","Spirituality","Nonfiction","3.93","40283","2022/04/02"
"","12839","The Teachings of Don Juan","A Separate Reality","Carlos Castaneda","1971","Spirituality","Philosophy","Fiction","4.06","17900","2022/04/02"
"","12840","The Teachings of Don Juan","Second Ring of Power","Carlos Castaneda","1977","Spirituality","Philosophy","Nonfiction","4.03","3408","2022/04/02"
"","12841","The Teachings of Don Juan","The Active Side of Infinity","Carlos Castaneda","1998","Spirituality","Philosophy","Nonfiction","4.18","2389","2022/04/02"
"","12842","The Teachings of Don Juan","Journey to Ixtlan","Carlos Castaneda","1972","Philosophy","Spirituality","Fiction","4.08","12230","2022/04/02"
"","12843","The Teachings of Don Juan","The Wheel of Time: The Shamans of Mexico Their Thoughts About Life Death & the Universe","Carlos Castaneda","1998","Spirituality","Philosophy","Nonfiction","3.99","1288","2022/04/02"
"","12844","The Teachings of Don Juan","Power of Silence","Carlos Castaneda","1987","Spirituality","Philosophy","Nonfiction","4.23","2867","2022/04/02"
"","12845","The Teachings of Don Juan","Tales of Power","Carlos Castaneda","1974","Fiction","Spirituality","Philosophy","4.06","6783","2022/04/02"
"","12846","The Teachings of Don Juan","The Fire from Within","Carlos Castaneda","1984","Spirituality","Philosophy","Fiction","4.15","3100","2022/04/02"
"","12847","The Teachings of Don Juan","The Art of Dreaming","Carlos Castaneda","1993","Spirituality","Nonfiction","Philosophy","3.98","5590","2022/04/02"
"","12848","","Spiritwalker: Messages from the Future","Hank Wesselman","1995","Spirituality","Philosophy","Fiction","4.17","538","2022/04/02"
"","12849","","Desert Blooming.","SpiritWalker","","","","","0.0","0","2022/04/02"
"","12850","","Someone Else's House: America's Unfinished Struggle For Integration","Tamar Jacoby","1998","Politics","","","3.08","12","2022/04/02"
"","12851","","The Best Stories of Fyodor Dostoevsky","Fyodor Dostoevsky","","Short Stories","Fiction","Classics","4.24","3502","2022/04/02"
"","12852","","The Best Short Stories of Fyodor Dostoevsky","Fyodor Dostoevsky","","Short Stories","Fiction","Classics","4.24","3502","2022/04/02"
"","12853","","Demons","Fyodor Dostoevsky","1871","Classics","Fiction","Cultural","4.29","43201","2022/04/02"
"","12854","","The Idiot","Fyodor Dostoevsky","1869","Classics","Fiction","Cultural","4.2","152255","2022/04/02"
"","12855","","Great Short Works of Fyodor Dostoevsky","Fyodor Dostoevsky","1968","Fiction","Short Stories","Classics","4.41","1476","2022/04/02"
"","12856","","The Idiot","Fyodor Dostoevsky","1869","Classics","Fiction","Cultural","4.2","152255","2022/04/02"
"","12857","","The Gambler","Fyodor Dostoevsky","1866","Classics","Fiction","Cultural","3.9","69399","2022/04/02"
"","12858","","The Christian Mind: How Should a Christian Think?","Harry Blamires","1963","Christian","Philosophy","Religion","4.12","369","2022/04/02"
"","12859","","Celtic Tree Mysteries: Practical Druid Magic & Divination","Steve Blamires","1997","Occult","Divination","Religion","3.92","197","2022/04/02"
"","12860","","The Post-Christian Mind","Harry Blamires","1999","Religion","Theology","Religion","3.77","39","2022/04/02"
"","12861","","New Town: A Fable...Unless You Believe","Harry Blamires","2005","Religion","Christianity","Fantasy","2.96","52","2022/04/02"
"","12862","","Woman Defamed and Woman Defended: An Anthology of Medieval Texts","Alcuin Blamires","","History","Historical","Medieval","4.05","75","2022/04/02"
"","12863","","The New Bloomsday Book: A Guide Through Ulysses","Harry Blamires","1988","Nonfiction","Criticism","Literary Criticism","3.98","1324","2022/04/02"
"","12864","","","","","","","","","","2022/04/02"
"","12865","","On Christian Truth","Harry Blamires","","Religion","Theology","","3.8","5","2022/04/02"
"","12866","Kingfisher Young Knowledge","Robots","Clive Gifford","1998","Science","Nonfiction","Childrens","3.84","32","2022/04/02"
"","12867","Sailor & Lula","Wild at Heart","Barry Gifford","1990","Fiction","Mystery","Crime","3.78","1298","2022/04/02"
"","12868","","Kamia Of Imperial Valley (Bureau of American Ethnology Bulletins)","E.W. Gifford","1931","","","","0.0","0","2022/04/02"
"","12869","","Clark Gifford's Body","Kenneth Fearing","1937","Fiction","Literature","Novels","3.58","98","2022/04/02"
"","12870","","The Kingfisher Soccer Encyclopedia","Clive Gifford","2006","Sports","Sports","","4.04","27","2022/04/02"
"","12871","","Ledyard: In Search of the First American Explorer","Bill Gifford","2007","History","Nonfiction","Travel","3.71","55","2022/04/02"
"","12872","","Gifford Pinchot and the Making of Modern Environmentalism","Char Miller","2001","Biography","History","Environment","3.54","28","2022/04/02"
"","12873","","Rebecca","Daphne du Maurier","1938","Classics","Fiction","Mystery","4.24","535447","2022/04/02"
"","12874","","Rebecca of Sunnybrook Farm","Kate Douglas Wiggin","1903","Classics","Fiction","Childrens","3.87","33842","2022/04/02"
"","12875","My World","My Clothes/ Mi Ropa","Rebecca Emberley","","European Literature","Spanish Literature","Childrens","3.65","37","2022/04/02"
"","12876","","Betraying Spinoza: The Renegade Jew Who Gave Us Modernity","Rebecca Goldstein","","Philosophy","History","Biography","3.93","728","2022/04/02"
"","12877","Tejada","Death of a Nationalist","Rebecca Pawel","2003","Mystery","Historical","Historical Fiction","3.79","698","2022/04/02"
"","12878","","Prepare for War","Rebecca Julia Brown","1987","Religion","Christianity","Spirituality","4.2","697","2022/04/02"
"","12879","Moon","Shadow of the Moon","Rebecca York","","Fantasy","Paranormal","Romance","3.78","555","2022/04/02"
"","12880","","Black Lamb and Grey Falcon","Rebecca West","1941","History","Travel","Nonfiction","4.22","2186","2022/04/02"
"","12881","","Operation Shylock: A Confession","Philip Roth","1993","Fiction","Literature","Jewish","3.76","4151","2022/04/02"
"","12882","","Operation Shylock. Ein Bekenntnis","Philip Roth","1993","Fiction","Literature","Jewish","3.76","4151","2022/04/02"
"","12883","","Operación Shylock","Philip Roth","1993","Fiction","Literature","Jewish","3.76","4151","2022/04/02"
"","12884","","Operation Shylock","Philip Roth","1993","Fiction","Literature","Jewish","3.76","4151","2022/04/02"
"","12885","","Lost in the Funhouse","John Barth","1968","Short Stories","Fiction","Literature","3.7","5830","2022/04/02"
"","12886","","Lost in the Funhouse","John Barth","1968","Short Stories","Fiction","Literature","3.7","5830","2022/04/02"
"","12887","","Lost in the Funhouse","John Barth","1968","Short Stories","Fiction","Literature","3.7","5830","2022/04/02"
"","12888","","The Muses of John Barth: Tradition and Metafiction from Lost in the Funhouse to the Tidewater Tales","Max F. Schulz","","","","","4.0","2","2022/04/02"
"","12889","","Lost in the Funhouse: The Life and Mind of Andy Kaufman","Bill Zehme","1999","Biography","Nonfiction","Humor","3.98","749","2022/04/02"
"","12890","","Barabbas","Pär Lagerkvist","1950","Fiction","Historical","Historical Fiction","3.85","4611","2022/04/02"
"","12891","","","","","","","","","","2022/04/02"
"","12892","","Now Barabbas Was a Rotter: The Extraordinary Life of Marie Corelli","Brian Masters","","","","","4.5","2","2022/04/02"
"","12893","","Barabbas: A Dream of the World's Tragedy","Marie Corelli","1892","Fiction","Gothic","Historical","3.65","48","2022/04/02"
"","12894","","Now Barabbas Was A Robber: The Story Of The Man Who Lived That Christ Might Die","Ursula Bloom","1969","","","","4.0","3","2022/04/02"
"","12895","","Death of a Salesman (SparkNotes Literature Guide)","SparkNotes","","","","","3.8","10","2022/04/02"
"","12896","","Death of a Salesman: Text and Criticism","Arthur Miller","1949","Classics","Plays","Fiction","3.55","206363","2022/04/02"
"","12897","","Death of a Salesman (Arthur Miller): Text and Criticism","Arthur Miller","1949","Classics","Plays","Fiction","3.55","206363","2022/04/02"
"","12898","","Death of a Salesman","Arthur Miller","1949","Classics","Plays","Fiction","3.55","206363","2022/04/02"
"","12899","Bloom's Modern Critical Interpretations","Arthur Miller's Death of a Salesman","Harold Bloom","1949","Classics","Plays","Drama","3.49","221","2022/04/02"
"","12900","","As I Lay Dying: Meditations Upon Returning","Richard John Neuhaus","2002","Christianity","Catholic","Religion","3.85","101","2022/04/02"
"","12901","","CliffsNotes on Faulkner's As I Lay Dying (Cliffs Notes)","James Lamar Roberts","","Fiction","","","3.76","17","2022/04/02"
"","12902","","William Faulkner's as I Lay Dying","Eric F. Oatman","","","","","3.75","4","2022/04/02"
"","12903","","As I Lay Dying","SparkNotes","","","","","3.1","10","2022/04/02"
"","12904","Monarch Notes","William Faulkner's As I Lay Dying","Leslie Shepard","1997","","","","3.0","11","2022/04/02"
"","12905","","The Sound and the Fury, As I Lay Dying, Sanctuary, Intruder in the Dust","William Faulkner","","Fiction","Classics","Literature","4.09","23","2022/04/02"
"","12906","","CliffsNotes on Faulkner's Absalom, Absalom!","James Lamar Roberts","","Reference","","","3.29","14","2022/04/02"
"","12907","","Absalom and Achitophel","John Dryden","1681","Poetry","Classics","Literature","3.16","433","2022/04/02"
"","12908","","Absalom's Hair","Bjørnstjerne Bjørnson","1895","Classics","Fiction","","3.44","39","2022/04/02"
"","12909","","Twentieth Century Interpretations Of Absalom, Absalom] A Collection Of Critical Essays","Arnold Goldman","","","","","4.0","3","2022/04/02"
"","12910","Oklahoma Series in Classical Culture","The Æneids of Virgil","Virgil","-19","Classics","Poetry","Fiction","3.86","116004","2022/04/02"
"","12911","","Roman Prayer Language: Livy And The Aneid Of Vergil","Frances V. Hickson","","","","","3.0","4","2022/04/02"
"","12912","Oklahoma Series in Classical Culture","The Aeneid","Virgil","-19","Classics","Poetry","Fiction","3.86","116004","2022/04/02"
"","12913","Oklahoma Series in Classical Culture","The Aeneid","Virgil","-19","Classics","Poetry","Fiction","3.86","116004","2022/04/02"
"","12914","Oklahoma Series in Classical Culture","The Aeneid","Virgil","-19","Classics","Poetry","Fiction","3.86","116004","2022/04/02"
"","12915","Oklahoma Series in Classical Culture","The Aeneid of Virgil","Virgil","-19","Classics","Poetry","Fiction","3.86","116004","2022/04/02"
"","12916","Oklahoma Series in Classical Culture","The Aeneid","Virgil","-19","Classics","Poetry","Fiction","3.86","116004","2022/04/02"
"","12917","","Cliffs Notes on Virgil's Aeneid","Richard McDougall","1991","Humanities","Classical Studies","","3.86","21","2022/04/02"
"","12918","Oklahoma Series in Classical Culture","Aeneid","Virgil","-19","Classics","Poetry","Fiction","3.86","116004","2022/04/02"
"","12919","","Virgil, Vol 2: Aeneid Books 7-12, Appendix Vergiliana","Virgil","1513","Classics","Poetry","Fiction","4.38","638","2022/04/02"
"","12920","Oklahoma Series in Classical Culture","The Aeneid","Virgil","-19","Classics","Poetry","Fiction","3.86","116004","2022/04/02"
"","12921","","Reading and Writing from Literature [with Hardy's Tess of the D'Urbervilles]","John E. Schwiebert","","","","","4.5","6","2022/04/02"
"","12922","","The Castle of Otranto","Horace Walpole","1764","Classics","Gothic","Horror","3.18","27794","2022/04/02"
"","12923","","The Castle of Otranto","Horace Walpole","1764","Classics","Gothic","Horror","3.18","27794","2022/04/02"
"","12924","","The Castle of Otranto","Horace Walpole","1764","Classics","Gothic","Horror","3.18","27794","2022/04/02"
"","12925","","The Castle of Otranto and the Man of Feeling, A Longman Cultural Edition (Longman Cultural Editions)","Horace Walpole","","Gothic","Fiction","Classics","3.35","48","2022/04/02"
"","12926","","The Castle of Otranto","Horace Walpole","1764","Classics","Gothic","Horror","3.18","27794","2022/04/02"
"","12927","","The Castle of Otranto","Horace Walpole","1764","Classics","Gothic","Horror","3.18","27794","2022/04/02"
"","12928","","The Old English Baron / The Castle of Otranto (Eighteenth-Century Literature Series) (Eighteenth-Century Literature Series)","Clara Reeve","1764","Horror","Gothic","Classics","3.61","18","2022/04/02"
"","12929","","The Return of the Repressed: Gothic Horror from the Castle of Otranto to Alien","Valdine Clemens","","","","","3.67","15","2022/04/02"
"","12930","The Giver","Messenger","Lois Lowry","2004","Young Adult","Science Fiction","Dystopia","3.91","124148","2022/04/02"
"","12931","","Gossamer","Lois Lowry","","Fantasy","Young Adult","Fiction","3.91","16082","2022/04/02"
"","12932","Anastasia Krupnik","Anastasia on Her Own","Lois Lowry","1985","Fiction","Childrens","Young Adult","3.89","1800","2022/04/02"
"","12933","","Stay!: Keeper's Story","Lois Lowry","1997","Animals","Young Adult","Childrens","3.96","276","2022/04/02"
"","12934","","Find a Stranger, Say Goodbye","Lois Lowry","1978","Young Adult","Fiction","Parenting","3.68","1422","2022/04/02"
"","12935","","The Silent Boy","Lois Lowry","2003","Historical","Historical Fiction","Young Adult","3.74","5937","2022/04/02"
"","12936","The Giver","Gathering Blue","Lois Lowry","2000","Young Adult","Science Fiction","Dystopia","3.82","174605","2022/04/02"
"","12937","Sam Krupnik","See You Around, Sam!","Lois Lowry","1996","Fiction","Childrens","Childrens","3.74","309","2022/04/02"
"","12938","","King Lear","William Shakespeare","1605","Classics","Plays","Drama","3.91","197800","2022/04/02"
"","12939","","King Lear","William Shakespeare","1605","Classics","Plays","Drama","3.91","197800","2022/04/02"
"","12940","","King Lear (Naxos Audio)","William Shakespeare","1605","Classics","Plays","Drama","3.91","197800","2022/04/02"
"","12941","","King Lear","William Shakespeare","1605","Classics","Plays","Drama","3.91","197800","2022/04/02"
"","12942","","Ian Pollack's Illustrated King Lear","Ian Pollack","","Sequential Art","Comics","Sequential Art","4.24","46","2022/04/02"
"","12943","","King Lear","Sheri Metzger","2000","","","","4.08","13","2022/04/02"
"","12944","","King Lear","William Shakespeare","1605","Classics","Plays","Drama","3.91","197800","2022/04/02"
"","12945","","King Lear (The Quarto and the Folio Texts)","William Shakespeare","1605","Classics","Plays","Drama","3.91","197800","2022/04/02"
"","12946","","King Lear","William Shakespeare","1605","Classics","Plays","Drama","3.91","197800","2022/04/02"
"","12947","","The Turn of the Screw (Norton Critical Edition)","Henry James","1898","Classics","Horror","Fiction","3.41","129038","2022/04/02"
"","12948","","The Turn of the Screw","Henry James","1898","Classics","Horror","Fiction","3.41","129038","2022/04/02"
"","12949","","The Turn of the Screw","Henry James","1898","Classics","Horror","Fiction","3.41","129038","2022/04/02"
"","12950","","The Turn of the Screw and The Aspern Papers","Henry James","1898","Classics","Fiction","Horror","3.77","7711","2022/04/02"
"","12951","","The Turn of the Screw and Other Short Fiction","Henry James","1981","Classics","Fiction","Short Stories","3.78","3318","2022/04/02"
"","12952","","The Turn of the Screw and Other Stories","Henry James","1898","Classics","Fiction","Short Stories","3.58","5134","2022/04/02"
"","12953","","The Turn of the Screw","Henry James","1898","Classics","Horror","Fiction","3.41","129038","2022/04/02"
"","12954","","The Turn of the Screw","Henry James","1898","Classics","Horror","Fiction","3.41","129038","2022/04/02"
"","12955","","The Turn of the Screw (Dominoes: Level 2)","Christine Lindop","","","","","3.18","49","2022/04/02"
"","12956","","The Turn Of The Screw","Henry James","1898","Classics","Horror","Fiction","3.41","129038","2022/04/02"
"","12957","","Much Ado About Nothing","William Shakespeare","1598","Classics","Plays","Fiction","4.06","228462","2022/04/02"
"","12958","","Much Ado about Nothing","William Shakespeare","1598","Classics","Plays","Fiction","4.06","228462","2022/04/02"
"","12959","","Much ADO about Nothing: Side by Side","William Shakespeare","1598","Classics","Plays","Fiction","4.06","228462","2022/04/02"
"","12960","","Much Ado About Nothing","William Shakespeare","1598","Classics","Plays","Fiction","4.06","228462","2022/04/02"
"","12961","","Much Ado about Nothing (Oxford School Shakespeare)","William Shakespeare","1598","Classics","Plays","Fiction","4.06","228462","2022/04/02"
"","12962","","Ready-To-Use Activities for Teaching Much Ado about Nothing","John Wilson Swope","","","","","0.0","0","2022/04/02"
"","12963","","Much Ado About Nothing (Shakespeare for Everyone)","Jennifer Mulherin","","","","","2.67","3","2022/04/02"
"","12964","","Much Ado about Nothing","William Shakespeare","1598","Classics","Plays","Fiction","4.06","228462","2022/04/02"
"","12965","","Much Ado about Nothing","William Shakespeare","1598","Classics","Plays","Fiction","4.06","228462","2022/04/02"
"","12966","","Much Ado About Nothing (No Fear Shakespeare)","William Shakespeare","1598","Classics","Plays","Fiction","4.06","228464","2022/04/02"
"","12967","","Winter's Tale","Mark Helprin","1983","Fiction","Fantasy","Historical","3.5","27275","2022/04/02"
"","12968","","The Winter's Tale","William Shakespeare","1623","Classics","Plays","Drama","3.7","29816","2022/04/02"
"","12969","","Winter's Tales","Isak Dinesen","1942","Short Stories","Fiction","Classics","3.89","2120","2022/04/02"
"","12970","","Winter Tales and Trails: Skiing, Snowshoeing and Snowboarding in Idaho, the Grand Tetons and Yellowstone National Park","Ron Watters","1997","","","","5.0","1","2022/04/02"
"","12971","","Winters' Tales: Stories and Observations for the Unusual","Jonathan Winters","1987","Humor","Fiction","Humor","3.38","180","2022/04/02"
"","12972","","Researches in the Highlands of Turkey: Including Visits to Mount Ida, Athos, Olympus and Pelion, to the Mirdite Albanians and Other Remote Tribes, wit","Henry Fanshawe Tozer","","","","","4.0","1","2022/04/02"
"","12973","","A Winter's Tale: The Wreck of the Florizel","Cassie Brown","1976","Nonfiction","Cultural","Canada","3.86","59","2022/04/02"
"","12974","Snowball Oranges","Snowball Oranges: A Winter's Tale on a Spanish Isle","Peter     Kerr","2000","Travel","Nonfiction","Cultural","3.6","527","2022/04/02"
"","12975","","Twelfth Night","William Shakespeare","1601","Classics","Plays","Drama","3.97","167561","2022/04/02"
"","12976","","Twelfth Night","William Shakespeare","1601","Classics","Plays","Drama","3.97","167561","2022/04/02"
"","12977","","Twelfth Night New","William Shakespeare","1601","Classics","Plays","Drama","3.97","167561","2022/04/02"
"","12978","","Twelfth Night (Oxford School Shakespeare)","William Shakespeare","1601","Classics","Plays","Drama","3.97","167561","2022/04/02"
"","12979","","Twelfth Night / William Shakespeare; Edited by Patricia Parker","William Shakespeare","1601","Classics","Plays","Drama","3.97","167561","2022/04/02"
"","12980","","Twelfth Night","William Shakespeare","1601","Classics","Plays","Drama","3.97","167561","2022/04/02"
"","12981","","Twelfth Night (SparkNotes Literature Guide)","SparkNotes","","Classics","Plays","Academic","4.3","79","2022/04/02"
"","12982","","Twelfth Night","William Shakespeare","1601","Classics","Plays","Drama","3.97","167561","2022/04/02"
"","12983","","Four Comedies: The Taming of the Shrew, A Midsummer Night's Dream, The Merchant of Venice, Twelfth Night","William Shakespeare","","Classics","Drama","Plays","4.21","282","2022/04/02"
"","12984","Star Wars: Legacy of the Force","Legacy of the Force: Tempest","Troy Denning","","Media Tie In","Star Wars","Science Fiction","3.83","6432","2022/04/02"
"","12985","","The Tempest","William Shakespeare","1611","Classics","Plays","Drama","3.8","188857","2022/04/02"
"","12986","","The Tempest","William Shakespeare","1611","Classics","Plays","Drama","3.8","188857","2022/04/02"
"","12987","Star Wars: Legacy of the Force","Star Wars: Legacy of the Force: Tempest: Book 3","Troy Denning","","Media Tie In","Star Wars","Science Fiction","3.83","6432","2022/04/02"
"","12988","","Refuge: An Unnatural History of Family and Place","Terry Tempest Williams","1991","Autobiography","Memoir","Nonfiction","4.17","9202","2022/04/02"
"","12989","","Coyote's Canyon","Terry Tempest Williams","1989","Art","Photography","Environment","4.22","123","2022/04/02"
"","12990","","Red: Passion and Patience in the Desert","Terry Tempest Williams","2001","Environment","Nature","Nonfiction","4.02","1496","2022/04/02"
"","12991","New Patriotism Series","The Open Space of Democracy","Terry Tempest Williams","2004","Nonfiction","Environment","Politics","4.23","378","2022/04/02"
"","12992","Dawn of War","Dawn of War: Tempest","C.S. Goto","","40k","Science Fiction","Fantasy","3.07","165","2022/04/02"
"","12993","","Hamlet, The Texts of 1603 and 1623","William Shakespeare","1601","Classics","Plays","Fiction","4.03","824430","2022/04/02"
"","12994","","Hamlet's Dresser: A Memoir","Bob   Smith","2002","Nonfiction","Autobiography","Memoir","3.71","520","2022/04/02"
"","12995","The Snopes Trilogy","The Hamlet","William Faulkner","1940","Fiction","Classics","Literature","3.86","5025","2022/04/02"
"","12996","","Othello","William Shakespeare","1603","Classics","Plays","Fiction","3.9","347642","2022/04/02"
"","12997","","Othello","William Shakespeare","1603","Classics","Plays","Fiction","3.9","347642","2022/04/02"
"","12998","","Othello - Side By Side","William Shakespeare","1603","Classics","Plays","Fiction","3.9","347642","2022/04/02"
"","12999","","Othello","William Shakespeare","1603","Classics","Plays","Fiction","3.9","347642","2022/04/02"
"","13000","","Cliffs Notes on Shakespeare's Othello","Helen McCulloch","","","","","4.29","14","2022/04/02"
"","13001","","Othello","William Shakespeare","1603","Classics","Plays","Fiction","3.9","347642","2022/04/02"
"","13002","","Othello","William Shakespeare","1603","Classics","Plays","Fiction","3.9","347642","2022/04/02"
"","13003","","Othello","William Shakespeare","1603","Classics","Plays","Fiction","3.9","347642","2022/04/02"
"","13004","","Othello","William Shakespeare","1603","Classics","Plays","Fiction","3.9","347642","2022/04/02"
"","13005","","Othello","Julius Lester","1995","Young Adult","Classics","Fiction","3.6","173","2022/04/02"
"","13006","","Julius Caesar","William Shakespeare","1599","Classics","Plays","Fiction","3.69","184854","2022/04/02"
"","13007","","Julius Caesar","William Shakespeare","1599","Classics","Plays","Fiction","3.69","184854","2022/04/02"
"","13008","","Julius Caesar","William Shakespeare","1599","Classics","Plays","Fiction","3.69","184854","2022/04/02"
"","13009","","Julius Caesar","William Shakespeare","1599","Classics","Plays","Fiction","3.69","184854","2022/04/02"
"","13010","","Julius Caesar","William Shakespeare","1599","Classics","Plays","Fiction","3.69","184854","2022/04/02"
"","13011","","Julius Caesar","William Shakespeare","1599","Classics","Plays","Fiction","3.69","184854","2022/04/02"
"","13012","","Julius Caesar","William Shakespeare","1599","Classics","Plays","Fiction","3.69","184854","2022/04/02"
"","13013","","Shakespeare on the Double! Julius Caesar","William Shakespeare","1599","Classics","Plays","Fiction","3.69","184854","2022/04/02"
"","13014","","Julius Caesar","William Shakespeare","1599","Classics","Plays","Fiction","3.69","184854","2022/04/02"
"","13015","","Julius Caesar: New Critical Essays","Horst Zander","2004","","","","0.0","0","2022/04/02"
"","13016","Wars of the Roses","Henry IV: Part 1","William Shakespeare","1597","Plays","Classics","Drama","3.8","27376","2022/04/02"
"","13017","Wars of the Roses","Henry IV, Part 1","William Shakespeare","1597","Plays","Classics","Drama","3.8","27376","2022/04/02"
"","13018","","Cliffsnotes on Shakespeare's Henry IV, Part 1","James K. Lowers","","","","","3.89","18","2022/04/02"
"","13019","Wars of the Roses","Henry IV, part 1","William Shakespeare","1597","Plays","Classics","Drama","3.8","27376","2022/04/02"
"","13020","Wars of the Roses","King Henry IV, Part 1","William Shakespeare","1597","Plays","Classics","Drama","3.8","27376","2022/04/02"
"","13021","Wars of the Roses","Henry IV, part 1","William Shakespeare","1597","Plays","Classics","Drama","3.8","27376","2022/04/02"
"","13022","Wars of the Roses","King Henry IV, Part 1","William Shakespeare","1597","Plays","Classics","Drama","3.8","27376","2022/04/02"
"","13023","","Alice in Wonderland","Jane Carruth","1865","Classics","Fantasy","Fiction","4.03","384212","2022/04/02"
"","13024","","Alice in Wonderland/Coloring Book (NanaBanana Classics) (Nanabanana Classics)","Edel Rodriguez","1995","","","","0.0","0","2022/04/02"
"","13025","Alice's Adventures in Wonderland","Alice's Adventures in Wonderland and Through the Looking Glass","Lewis Carroll","1871","Classics","Fantasy","Fiction","4.06","506185","2022/04/02"
"","13026","Alice's Adventures in Wonderland","Alice In Wonderland: Including Alice's Adventures In Wonderland And Through The Looking Glass","Lewis Carroll","1871","Classics","Fantasy","Fiction","4.06","506185","2022/04/02"
"","13027","Alice's Adventures in Wonderland","Alice's Adventures in Wonderland","Lewis Carroll","1865","Classics","Fantasy","Fiction","3.99","318181","2022/04/02"
"","13028","Alice's Adventures in Wonderland","Alice In Wonderland","Lewis Carroll","1865","Classics","Fantasy","Fiction","3.99","318181","2022/04/02"
"","13029","Alice's Adventures in Wonderland","Alice in Wonderland and Through the Looking Glass","Lewis Carroll","1871","Classics","Fantasy","Fiction","4.06","506185","2022/04/02"
"","13030","","Alice in Wonderland Coloring Book","Lewis Carroll","","Colouring Books","Art","Childrens","4.3","187","2022/04/02"
"","13031","","","","","","","","","","2022/04/02"
"","13032","Alice's Adventures in Wonderland","Alice in Wonderland","Lewis Carroll","1865","Classics","Fantasy","Fiction","3.99","318181","2022/04/02"
"","13033","Alexandria Quartet","The Alexandria Quartet","Lawrence Durrell","1960","Fiction","Classics","Historical","4.17","11525","2022/04/02"
"","13034","Alexandria Quartet","The Alexandria Quartet","Lawrence Durrell","1960","Fiction","Classics","Historical","4.17","11525","2022/04/02"
"","13035","Alexandria Quartet","The Alexandria Quartet","Lawrence Durrell","1960","Fiction","Classics","Historical","4.17","11525","2022/04/02"
"","13036","Alexandria Quartet","Balthazar","Lawrence Durrell","1958","Fiction","Classics","Historical","4.14","3328","2022/04/02"
"","13037","Alexandria Quartet","Justine","Lawrence Durrell","1957","Fiction","Classics","Historical","3.87","7779","2022/04/02"
"","13038","Alexandria Quartet","The Alexandria Quartet","Lawrence Durrell","1960","Fiction","Classics","Historical","4.17","11525","2022/04/02"
"","13039","Alexandria Quartet","Clea","Lawrence Durrell","1960","Fiction","Classics","Historical","4.17","2590","2022/04/02"
"","13040","","Siddhartha","Hermann Hesse","1922","Classics","Fiction","Philosophy","4.05","664487","2022/04/02"
"","13041","","Demian / Siddhartha","Hermann Hesse","","Fiction","Classics","Philosophy","4.22","7606","2022/04/02"
"","13042","","Kate Vaiden","Reynolds Price","1986","Fiction","American","Southern","3.9","1473","2022/04/02"
