"2454","Hellenistic Culture and Society","Encomium of Ptolemy Philadelphus","Theocritus","2003","","","","4.0","4","2022/03/21"
"2455","","Idylls","Theocritus","-270","Poetry","Classics","Literature","3.83","594","2022/03/21"
"2456","","Theocritus: A Selection: Idylls 1, 3, 4, 6, 7, 10, 11 and 13","Theocritus","-260","Poetry","Classics","","4.0","13","2022/03/21"
"2457","","Theocritus' Pastoral Analogies: The Formation of a Genre","Kathryn J. Gutzwiller","","","","","4.5","2","2022/03/21"
"2458","","Theocritus: Idylls","Theocritus","-270","Poetry","Classics","Literature","3.83","594","2022/03/21"
"2459","","The journals of Thomas Hubbard Hobbs: A contemporary record of an aristocrat from Athens, Alabama, written between 1840, when the diarist was fourteen ... serving the Confederate States of America","Thomas Hubbard Hobbs","1976","","","","4.0","2","2022/03/21"
"2460","","Essential Writings Of Thomas Jefferson","Thomas Jefferson","1994","North American Hi...","American History","History","4.0","36","2022/03/21"
"2461","","Pipes Of Pan.","Monica D. Chafe","","","","","4.0","1","2022/03/21"
"2462","","The Double Pipes of Pan","Arlene Stone","1983","","","","5.0","1","2022/03/21"
"2463","","The Pipes of Pan: Intertextuality and Literary Filiation in the Pastoral Tradition from Theocritus to Milton","Thomas K. Hubbard","1998","","","","4.5","2","2022/03/21"
"2464","","The Pindaric Mind: A Study of Logical Structure in Early Greek Poetry","Thomas K. Hubbard","1985","","","","4.0","1","2022/03/21"
"2465","","City as Comedy","Gregory W. Dobrov","1998","","","","3.5","2","2022/03/21"
"2466","","Doubting Thomas","Glenn W. Most","2005","Religion","Theology","","3.67","12","2022/03/21"
"2467","","Common Grounds: Conversations about the Things That Matter Most","Ben Young","","","","","3.75","20","2022/03/21"
"2468","","Small Gardens: How to Get the Most Impact from the Least Space","Glenn Morris","","","","","3.5","4","2022/03/21"
"2469","","Make the Most of Your Windows PC: Easy to Follow Step-By-Step Directions","Sherry Willard Kinkoph Gunter","2003","","","","0.0","0","2022/03/21"
"2470","","Make the Most of Your Digital Photos, Video, & Music","Ton Bunzel","2003","","","","0.0","0","2022/03/21"
"2471","","The Genesis of Lachmann's Method","Sebastiano Timpanaro","1963","","","","3.27","11","2022/03/21"
"2472","","Some of the Funniest Things Happen in the Most Unlikely and Unexpected Places","Glenn W. Martin","2005","","","","0.0","0","2022/03/21"
"2473","","The Shield. Catalogue of Women. Other Fragments. (Hesiod II)","Hesiod","","Poetry","Classics","","3.87","46","2022/03/21"
"2474","","","","","","","","","","2022/03/21"
"2475","","Prolegomena to Homer, 1795","F.A. Wolf","1985","","","","5.0","2","2022/03/21"
"2476","","Commentaries - Kommentare","Glenn W. Most","1999","","","","0.0","0","2022/03/21"
"2477","","Fix It Fast & Easy!: America's Master Handyman Answers the Most Asked ""How To"" Questions","Glenn Haege","1992","","","","3.56","9","2022/03/21"
"2478","","Duveen: The Story of the Most Spectacular Art Dealer of All Time","S.N. Behrman","1952","Art","Biography","Nonfiction","4.06","246","2022/03/21"
"2479","","The 100 Most Notable Cornellians","Glenn C. Altschuler","2003","","","","4.67","3","2022/03/21"
"2480","","Wanted: The World's Most Sought After Fugitives","John Willis Menard","","","","","0.0","0","2022/03/21"
"2481","","Bulletproofing NetWare: Solving the 175 Most Common Problems Before They Happen","Mark Wilkins","","","","","0.0","0","2022/03/21"
"2482","","Bullet Proofing Windows 98: Solving the Most Common Problems Before They Happen [With *]","Glenn E. Weadock","","","","","5.0","1","2022/03/21"
"2483","","The Beastly Book: 100 of the World's Most Dangerous Creatures","Jeanne K. Hanson","","","","","2.75","8","2022/03/21"
"2484","","Bulletproof Your PC Network: Solving the 210 Most Common Problems Before They Happen","Glenn E. Weadock","","","","","0.0","0","2022/03/21"
"2485","","Den of Thieves","Stephen Adly Guirgis","","Plays","Plays","Theatre","3.7","74","2022/03/21"
"2486","","Death and the King's Horseman","Wole Soyinka","1975","Plays","Drama","Cultural","3.79","3706","2022/03/21"
"2487","","Understanding Wole Soyinka: Death And The King's Horseman","A.O. Dasylva","","","","","4.5","4","2022/03/21"
"2488","","Wole Soyinka and Yoruba Oral Tradition in Death and the King's Horseman","B. Olabimpe Aboyade","","","","","3.0","1","2022/03/21"
"2489","","The Church of Solitude","Grazia Deledda","1936","Cultural","Italy","European Literature","3.55","55","2022/03/21"
"2490","","Ministry and Solitude: The Ministry of the Laity and the Clergy in Church and Society","James C. Fenhagen","","","","","5.0","1","2022/03/21"
"2491","The Journals of Thomas Merton","Learning to Love: Exploring Solitude and Freedom","Thomas Merton","","Spirituality","Religion","Theology","4.48","124","2022/03/21"
"2492","","Seven Days of Solitude: A Guidebook for a Personal Retreat","Brother Ramon","2000","","","","4.0","2","2022/03/21"
"2493","","The Time Machine","H.G. Wells","1895","Classics","Science Fiction","Fiction","3.9","461277","2022/03/21"
"2494","","The Time Machine","H.G. Wells","1895","Classics","Science Fiction","Fiction","3.9","461277","2022/03/21"
"2495","","The Time Machine","H.G. Wells","1895","Classics","Science Fiction","Fiction","3.9","461277","2022/03/21"
"2496","Max and Me","Max and Me and the Time Machine","Gery Greer","1983","Historical","Historical Fiction","Fiction","3.92","145","2022/03/21"
"2497","","Black Holes, Wormholes and Time Machines","Jim Al-Khalili","","Science","Nonfiction","Science","4.29","413","2022/03/21"
"2498","Frank Burly","The Time Machine Did It","John Swartzwelder","2004","Fiction","Humor","Humor","3.81","2276","2022/03/21"
"2499","","The Ultimate Time Machine: A Remote Viewer's Perception of Time & Predictions for the New Millennium","Joseph McMoneagle","","Nonfiction","","","3.65","98","2022/03/21"
"2500","","The Time Machine","H.G. Wells","1895","Classics","Science Fiction","Fiction","3.9","461277","2022/03/21"
"2501","","The Time Machine","H.G. Wells","1895","Classics","Science Fiction","Fiction","3.9","461277","2022/03/21"
"2502","","Time Machines: The Best Time Travel Stories Ever Written","Bill Adler Jr.","1997","Science Fiction","Time Travel","Science Fiction","3.55","88","2022/03/21"
"2503","","A Short History of the World","H.G. Wells","1922","History","Nonfiction","Classics","3.87","2150","2022/03/21"
"2504","","The Complete Short Stories","H.G. Wells","1927","Short Stories","Science Fiction","Fiction","4.14","1016","2022/03/21"
"2505","","Five Great Science Fiction Novels","H.G. Wells","","Science Fiction","Fiction","Classics","4.24","100","2022/03/21"
"2506","","Selected Stories of H.G. Wells","H.G. Wells","1927","Short Stories","Science Fiction","Fiction","3.93","90","2022/03/21"
"2507","","","","","","","","","","2022/03/21"
"2508","","Tono-Bungay","H.G. Wells","1909","Fiction","Classics","Science Fiction","3.44","1238","2022/03/21"
"2509","","The War of the Worlds","H.G. Wells","1897","Fiction","Classics","Science Fiction","3.83","274598","2022/03/21"
"2510","","The War Of The Worlds","H.G. Wells","1897","Fiction","Classics","Science Fiction","3.83","274598","2022/03/21"
"2511","","The Works Of H. G. Wells:  Complete & Unabridged","H.G. Wells","1924","Science Fiction","Classics","Fiction","4.13","684","2022/03/21"
"2512","","Stover at Yale","Owen  Johnson","1912","Fiction","Classics","Academic","3.72","83","2022/03/21"
"2513","","First Into Nagasaki: The Censored Eyewitness Dispatches on Post-Atomic Japan and Its Prisoners of War","George Weller","2006","History","Nonfiction","Cultural","3.71","324","2022/03/21"
"2514","","Un Juif Sous Vichy","Georges Wellers","","","","","0.0","0","2022/03/21"
"2515","","Clutch And Differential","George Weller","","","","","0.0","0","2022/03/21"
"2516","","The Complete Poetical Works: Volume VI","Lord Byron","","","","","4.5","4","2022/03/21"
"2517","","My Name Is Red","Orhan Pamuk","1998","Fiction","Historical","Historical Fiction","3.86","50876","2022/03/21"
"2518","","The Baby Name Wizard: A Magical Method for Finding the Perfect Name for Your Baby","Laura Wattenberg","","Parenting","Nonfiction","Reference","4.09","1030","2022/03/21"
"2519","","The Name of the Rose","Umberto Eco","1980","Fiction","Historical","Historical Fiction","4.13","329456","2022/03/21"
"2520","","In the Name of Jesus: Reflections on Christian Leadership","Henri J.M. Nouwen","1989","Leadership","Christian","Religion","4.23","11439","2022/03/21"
"2521","","Blood Done Sign My Name: A True Story","Timothy B. Tyson","2004","History","Nonfiction","Autobiography","4.17","3346","2022/03/21"
"2522","","55,000 + Baby Names","Bruce Lansky","2005","Reference","","","3.79","19","2022/03/21"
"2523","","Cool Names for Babies","Pamela Redmond Satran","","Reference","Nonfiction","Parenting","3.38","163","2022/03/21"
"2524","","50,001 Best Baby Names","Diane Stafford","2004","Reference","Nonfiction","","3.53","49","2022/03/21"
"2525","Blindness","Seeing","José Saramago","2004","Fiction","Literature","Cultural","3.83","22276","2022/03/21"
"2526","Blindness","Blindness","José Saramago","1995","Fiction","Science Fiction","Dystopia","4.16","238654","2022/03/21"
"2527","","The Gospel According to Jesus Christ","José Saramago","1991","Fiction","Religion","Historical","4.3","27777","2022/03/21"
"2528","","All the Names","José Saramago","1997","Fiction","Cultural","Portugal","3.9","18750","2022/03/21"
"2529","","The Tale of the Unknown Island","José Saramago","1997","Fiction","Short Stories","Cultural","3.91","12042","2022/03/21"
"2530","","Baltasar and Blimunda","José Saramago","1982","Fiction","Historical","Historical Fiction","3.94","18721","2022/03/21"
"2531","","The Cave","José Saramago","2000","Fiction","Cultural","Portugal","3.86","12845","2022/03/21"
"2532","","Memorial del Convento","José Saramago","1982","Fiction","Historical","Historical Fiction","3.94","18721","2022/03/21"
"2533","","La balsa de piedra","José Saramago","1986","Fiction","Cultural","Portugal","3.81","7478","2022/03/21"
"2534","","El Cuento de La Isla Desconocida","José Saramago","1997","Fiction","Short Stories","Cultural","3.91","12042","2022/03/21"
"2535","","The Stone Raft","José Saramago","1986","Fiction","Cultural","Portugal","3.81","7478","2022/03/21"
"2536","","The Year of the Death of Ricardo Reis","José Saramago","1984","Fiction","Cultural","Portugal","4.02","10147","2022/03/21"
"2537","","Historia del cerco de Lisboa","José Saramago","1989","Fiction","Cultural","Portugal","3.82","5191","2022/03/21"
"2538","","El hombre duplicado","José Saramago","2002","Fiction","Cultural","Portugal","3.94","17337","2022/03/21"
"2539","Blindness","Ensayo sobre la lucidez","José Saramago","2004","Fiction","Literature","Cultural","3.83","22276","2022/03/21"
"2540","Blindness","Ensayo sobre la ceguera","José Saramago","1995","Fiction","Science Fiction","Dystopia","4.16","238656","2022/03/21"
"2541","","La caverna","José Saramago","2000","Fiction","Cultural","Portugal","3.86","12845","2022/03/21"
"2542","","The History of the Siege of Lisbon","José Saramago","1989","Fiction","Cultural","Portugal","3.82","5191","2022/03/21"
"2543","","Las intermitencias de la muerte","José Saramago","2005","Fiction","Fantasy","Magical Realism","3.98","48220","2022/03/21"
"2544","","The Madman","Kahlil Gibran","1918","Poetry","Philosophy","Fiction","4.04","8996","2022/03/21"
"2545","Gibran's Treasury","The Treasured Writings of Kahlil Gibran","Kahlil Gibran","1947","Poetry","Philosophy","Classics","4.43","2034","2022/03/21"
"2546","","The Forerunner: His Parables and Poems","Kahlil Gibran","1900","Poetry","Philosophy","Fiction","3.73","1316","2022/03/21"
"2547","","The Prophet","Kahlil Gibran","1923","Poetry","Philosophy","Classics","4.23","263947","2022/03/21"
"2548","Gibran's Treasury","The Treasured Writings of Kahlil Gibran","Kahlil Gibran","1947","Poetry","Philosophy","Classics","4.43","2034","2022/03/21"
"2549","","A Tear and a Smile","Kahlil Gibran","","Poetry","Philosophy","Fiction","3.98","4870","2022/03/21"
"2550","Duluoz Legend","On the Road","Jack Kerouac","1957","Classics","Fiction","Travel","3.62","375163","2022/03/21"
"2551","Duluoz Legend","On the Road","Jack Kerouac","1957","Classics","Fiction","Travel","3.62","375163","2022/03/21"
"2552","Duluoz Legend","On the Road","Jack Kerouac","1957","Classics","Fiction","Travel","3.62","375163","2022/03/21"
"2553","Duluoz Legend","On the Road","Jack Kerouac","1957","Classics","Fiction","Travel","3.62","375163","2022/03/21"
"2554","","Jack Kerouac: The Road Is Life","Richard Worth","2006","","","","3.43","7","2022/03/21"
"2555","Duluoz Legend","Jack Kerouac on the Road","Jack Kerouac","1957","Classics","Fiction","Travel","3.62","375163","2022/03/21"
"2556","Duluoz Legend","On The Road","Jack Kerouac","1957","Classics","Fiction","Travel","3.62","375163","2022/03/21"
"2557","","De Kooning: An American Master","Mark Stevens","2004","Art","Biography","Nonfiction","4.12","2850","2022/03/21"
"2558","","Willem de Kooning: Paintings 1960-1980","Willem De Kooning","","Art","","","4.27","22","2022/03/21"
"2559","","The Collected Writings of Willem de Kooning","Willem De Kooning","","","","","4.0","5","2022/03/21"
"2560","","Willem de Kooning: Late Paintings","Julie Sylvester","2006","","","","5.0","1","2022/03/21"
"2561","","Willem de Kooning: The Life of an Artist","Louise Hawes","","","","","2.0","1","2022/03/21"
"2562","","Willem De Kooning: Reflections in the Studio","Edvard Lieber","","","","","3.5","8","2022/03/21"
"2563","","Willem de Kooning: The Late Paintings, the 1980s","Gary Garrels","","","","","4.0","3","2022/03/21"
"2564","","Willem de Kooning : Drawing Seeing/Seeing Drawing","Klaus Kertess","1998","Art","","","1.75","4","2022/03/21"
"2565","","Pride and Prejudice","Jane Austen","1813","Classics","Fiction","Romance","4.28","3547677","2022/03/21"
"2566","","Not to Eat, Not for Love","George Weller","","","","","3.67","3","2022/03/21"
"2567","","Aké: The Years of Childhood","Wole Soyinka","1981","Cultural","Africa","Nonfiction","3.89","1642","2022/03/21"
"2568","","The Interpreters","Wole Soyinka","1965","Cultural","Africa","Fiction","3.51","494","2022/03/21"
"2569","","You Must Set Forth at Dawn: A Memoir","Wole Soyinka","2006","Cultural","Africa","Nonfiction","4.0","458","2022/03/21"
"2570","","The Lion and the Jewel","Wole Soyinka","1962","Plays","Drama","Fiction","3.78","1506","2022/03/21"
"2571","","Climate of Fear: The Quest for Dignity in a Dehumanized World","Wole Soyinka","2005","Nonfiction","Writing","Essays","3.63","134","2022/03/21"
"2572","","Collected Plays: Volume 1: A Dance of the Forests; The Swamp Dwellers; The Strong Breed; The Road; The Bacchae of Euripides: 001 (Includes a Dance of ... Breed/the Road/the Bacchae of Euripides)","Wole Soyinka","1973","Plays","Drama","Fiction","3.88","125","2022/03/21"
"2573","","Ìsarà: A Voyage Around ""Essay""","Wole Soyinka","1989","Cultural","Africa","Fiction","3.65","69","2022/03/21"
"2574","","The Long Tail: Why the Future of Business Is Selling Less of More","Chris Anderson","","Business","Nonfiction","Economics","3.81","28794","2022/03/21"
"2575","","The Long Tail:  Why The Future Is Selling Less Of More","Chris Anderson","","Business","Nonfiction","Economics","3.81","28794","2022/03/21"
"2576","","Competing for Customers and Capital","Victor J. Cook Jr.","2006","","","","2.0","2","2022/03/21"
"2577","","The Adventures of Long Tail","Nan Schroeder","2000","","","","4.0","1","2022/03/21"
"2578","","The Long, Long Tail","Joy Cowley","","","","","3.25","8","2022/03/21"
"2579","","Selling Used Books Online: The Complete Guide to Bookselling at Amazon's Marketplace and Other Online Sites","Stephen Windwalker","2002","Nonfiction","Business","Writing","3.47","78","2022/03/21"
"2580","","Little Spike And Long Tail: Puzzle Storybook","Jonathan Stroud","","","","","0.0","0","2022/03/21"
"2581","","Ready for Anything: 52 Productivity Principles for Getting Things Done","David  Allen","","Productivity","Business","Nonfiction","3.85","4649","2022/03/21"
"2582","","The Horn of the Unicorn: A Mosaic of the Life of Archbishop Marcel Lefebvre","David Allen White","","","","","4.5","14","2022/03/21"
"2583","","Six Weeks to a Simpler Lifesty","Barbara Degrote-Sorensen","","","","","3.67","9","2022/03/21"
"2584","","The Facilitator's Book of Questions: Tools for Looking Together at Student and Teacher Work","David Allen","2004","Education","Teaching","","3.84","61","2022/03/21"
"2585","","Final Warning","David Allen Rivera","2004","","","","4.6","5","2022/03/21"
"2586","","Sun Tzu and the Art of Business: Six Strategic Principles for Managers","Sun Tzu","1996","Business","Self Help","Leadership","3.87","219","2022/03/21"
"2587","","The Art of War: Sun Tzu's Classis in Plain English with Sun Pin's: The Art of Warfare","Sun Tzu","","Classics","Nonfiction","Philosophy","4.25","2740","2022/03/21"
"2588","","Sun Tzu Was a Sissy: Conquer Your Enemies, Promote Your Friends, and Wage the Real Art of War","Stanley Bing","2004","Business","Nonfiction","Humor","3.21","285","2022/03/21"
"2589","","Sun Tzu Strategies for Selling: How to Use the Art of War to Build Lifelong Customer Relationships: How to Use the Art of War to Build Lifelong Customer Relationships","Gerald A. Michaelson","2003","Business","Business","Management","3.74","34","2022/03/21"
"2590","","The Art of War by Sun Tzu","Sun Tzu","-500","Classics","Nonfiction","Philosophy","3.97","395316","2022/03/21"
"2591","","Sun Tzu's the Art of War Plus Warrior Marketing: Strategy for Market Positioning","Gary Gagliardi","2006","Business","","","4.4","5","2022/03/21"
"2592","","Understanding Sun Tzu on the Art of War","Sun Tzu","-500","Classics","Nonfiction","Philosophy","3.97","395316","2022/03/21"
"2593","","The Art of War","Sun Tzu","-500","Classics","Nonfiction","Philosophy","3.97","395316","2022/03/21"
"2594","","Sun Tzu For Success: How to Use the Art of War to Master Challenges and Accomplish the Important Goals in Your Life","Gerald A. Michaelson","","Business","Self Help","Self Help","3.82","179","2022/03/21"
"2595","","Marketing Warfare","Al Ries","1986","Business","Nonfiction","Business","4.11","1420","2022/03/21"
"2596","","Marketing Warfare!","Riesstrout","1986","Business","Nonfiction","Business","4.11","1420","2022/03/21"
"2597","","La guerra de la mercadotecnia","Al Ries","1986","Business","Nonfiction","Business","4.11","1420","2022/03/21"
"2598","","The Basic Principles of Marketing Warfare","Robert Duruo","1987","","","","4.0","1","2022/03/21"
"2599","","Marketing Warfare","Al Ries","1986","Business","Nonfiction","Business","4.11","1420","2022/03/21"
"2600","","","","","","","","","","2022/03/21"
"2601","","Marketing Warfare","Al Ries","1986","Business","Nonfiction","Business","4.11","1420","2022/03/21"
"2602","How to Cook Everything","How to Cook Everything: 55 Recipe Cards","NOT A BOOK","2006","Food and Drink","Cookbooks","","4.46","13","2022/03/21"
"2603","How to Cook Everything","How to Cook Everything: The Basics: Simple Recipes Anyone Can Cook","Mark Bittman","2003","Food and Drink","Cookbooks","Food and Drink","4.31","1584","2022/03/21"
"2604","How to Cook Everything","How to Cook Everything Simple Recipes for Great Food","Mark Bittman","","Food and Drink","Cookbooks","Food and Drink","3.98","94015","2022/03/21"
"2605","How to Cook Everything","How to Cook Everything: Easy Weekend Cooking","Mark Bittman","","Food and Drink","Cookbooks","Food and Drink","3.74","23","2022/03/21"
"2606","How to Cook Everything","How to Cook Everything: Holiday Cooking","Mark Bittman","","Food and Drink","Cooking","Food and Drink","3.38","21","2022/03/21"
"2607","","Fifty Ways to Cook Most Everything: 2500 Creative Solutions to the Daily Dilemma of What to Cook","Andrew Schloss","","Food and Drink","Cookbooks","Food and Drink","3.73","15","2022/03/21"
"2608","How to Cook Everything","How to Cook Everything: Bittman Takes on America's Chefs","Mark Bittman","2005","Food and Drink","Cookbooks","Food and Drink","3.29","52","2022/03/21"
"2609","","Christina Cooks: Everything You Always Wanted to Know About Whole Foods But Were Afraid to Ask","Christina Pirello","2004","Food and Drink","Cookbooks","Food and Drink","4.1","92","2022/03/21"
"2610","","The Essential Cook: Everything You Really Need to Know about Foods and Cooking Except the Recipes","Charles Delmar","1989","Food and Drink","Cookbooks","Nonfiction","4.45","11","2022/03/21"
"2611","","How to Cook: And Everything Else You Need to Know in the Kitchen","Carolyn Humphreys","","","","","0.0","0","2022/03/21"
"2612","","The Tipping Point: How Little Things Can Make a Big Difference","Malcolm Gladwell","2000","Nonfiction","Business","Psychology","3.99","755147","2022/03/21"
"2613","","Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.","Seth Godin","2000","Business","Nonfiction","Business","3.93","5941","2022/03/21"
"2614","","Blink: The Power of Thinking Without Thinking","Malcolm Gladwell","","Nonfiction","Psychology","Business","3.95","541253","2022/03/21"
"2615","","The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business","Clayton M. Christensen","1997","Business","Nonfiction","Business","4.03","47436","2022/03/21"
"2616","","Seeing What's Next: Using the Theories of Innovation to Predict Industry Change","Clayton M. Christensen","2004","Business","Nonfiction","Business","3.94","5044","2022/03/21"
"2617","","Innovation and the General Manager","Clayton M. Christensen","1999","Business","Business","Management","3.96","25","2022/03/21"
"2618","","The Innovator's Solution: Creating and Sustaining Successful Growth","Clayton M. Christensen","2003","Business","Business","Entrepreneurship","4.03","12696","2022/03/21"
"2619","","Great Expectations","Charles Dickens","1860","Classics","Fiction","Literature","3.79","719081","2022/03/21"
"2620","","Great Expectations: Your All-In-One Resource for Pregnancy & Childbirth","Sandy Jones","","Parenting","Nonfiction","Health","4.05","298","2022/03/21"
"2621","","Great Expectations","Charles Dickens","1860","Classics","Fiction","Literature","3.79","719081","2022/03/21"
"2622","","Dickens' Great Expectations (Cliffs Notes)","Debra Bailey","2000","","","","3.76","38","2022/03/21"
"2623","","Great Expectations","Charles Dickens","1860","Classics","Fiction","Literature","3.79","719081","2022/03/21"
"2624","","Great Expectations","Charles Dickens","1860","Classics","Fiction","Literature","3.79","719081","2022/03/21"
"2625","","Great Expectations","Charles Dickens","1860","Classics","Fiction","Literature","3.79","719081","2022/03/21"
"2626","","Great Expectations: Authoritative Text, Backgrounds, Contexts, Criticism","Charles Dickens","1860","Classics","Fiction","Literature","3.79","719081","2022/03/21"
"2627","","Great Expectations","Charles Dickens","1860","Classics","Fiction","Literature","3.79","719081","2022/03/21"
"2628","","Great Expectations (MAXNotes Literature Guides)","Judy Clamon","1994","","","","3.0","1","2022/03/21"
"2629","","The Praise of Folly","Desiderius Erasmus","1511","Philosophy","Classics","Nonfiction","3.87","15500","2022/03/21"
"2630","","In Praise of Folly","Desiderius Erasmus","1511","Philosophy","Classics","Nonfiction","3.87","15500","2022/03/21"
"2631","","The Praise of Folly and Other Writings","Erasmus","1511","Philosophy","Classics","Nonfiction","3.87","15500","2022/03/21"
"2632","","Twentieth Century Interpretations of the Praise of Folly: A Collection of Critical Essays","Kathleen Williams","1969","","","","3.0","2","2022/03/21"
"2633","","Erasmus: Ecstasy and the Praise of Folly","M.A. Screech","1981","","","","3.7","10","2022/03/21"
"2634","","Praise Of Folly: And Other Papers","Bliss Perry","","","","","0.0","0","2022/03/21"
"2635","","Le Neveu De Rameau and the Praise of Folly: Literary Cognates (Elizabethan and Renaissance Studies)","Apostolos Kouidis","1981","","","","0.0","0","2022/03/21"
"2636","","Praise of Folly","Erasmus","1511","Philosophy","Classics","Nonfiction","3.87","15500","2022/03/21"
"2637","","Ecstasy and the Praise of Folly","M.A. Screech","1981","","","","3.7","10","2022/03/21"
"2638","","Ecstasy And The Praise Of Folly","M.A. Screech","","","","","3.7","10","2022/03/21"
"2639","","In Praise of More Folly","David Ingersoll Naglee","1982","","","","5.0","1","2022/03/21"
"2640","","The Praise Of Folly: Structure And Irony","Z. Pavlovskis","","","","","0.0","0","2022/03/21"
"2641","","","","","","","","","","2022/03/21"
"2642","","The Drawings By Hans Holbein The Younger For Erasmus' ""Praise Of Folly""","Erika Michael","","","","","0.0","0","2022/03/21"
"2643","","","","","","","","","","2022/03/21"
"2644","","The Essential Erasmus","Erasmus","1964","Philosophy","Religion","Classics","3.79","142","2022/03/21"
"2645","","Erasmus and the Age of Reformation","Johan Huizinga","1924","Biography","History","Nonfiction","3.87","186","2022/03/21"
"2646","","Luther and Erasmus: Free Will and Salvation (Library of Christian Classics)","Erasmus","","Religion","Theology","Religion","3.87","171","2022/03/21"
"2647","","Ten Colloquies","Erasmus","","Philosophy","Classics","","3.59","71","2022/03/21"
"2648","","Fats That Heal, Fats That Kill","Udo Erasmus","1993","Health","Health","Nutrition","4.18","302","2022/03/21"
"2649","","Desiderius Erasmus of Rotterdam: On Copia of Words and Ideas","Erasmus","1963","Nonfiction","Language","Writing","3.67","36","2022/03/21"
"2650","","Erasmus on His Times: A Shortened Version of the 'Adages' of Erasmus","Katharine A. Phillips","1980","","","","3.33","3","2022/03/21"
"2651","","","","","","","","","","2022/03/21"
"2652","","","","","","","","","","2022/03/21"
"2653","","Notes on: To Kill a Mocking Bird","Rosamund Metcalf","","Fiction","Classics","Young Adult","4.01","2389","2022/03/21"
"2654","To Kill a Mockingbird","To Kill a Mockingbird","Harper Lee","1960","Classics","Fiction","Historical","4.27","5203428","2022/03/21"
"2655","To Kill a Mockingbird","To Kill a Mockingbird","Harper Lee","1960","Classics","Fiction","Historical","4.27","5203428","2022/03/21"
"2656","","To Kill a Mockingbird","Tamara Castleman","2000","Nonfiction","Reference","","3.89","134","2022/03/21"
"2657","To Kill a Mockingbird","To Kill a Mockingbird","Harper Lee","1960","Classics","Fiction","Historical","4.27","5203428","2022/03/21"
"2658","","","","","","","","","","2022/03/21"
"2659","","A Guide for Using to Kill a Mockingbird in the Classroom","Patty Carratello","","","","","4.18","17","2022/03/21"
"2660","To Kill a Mockingbird","To Kill a Mockingbird","Harper Lee","1960","Classics","Fiction","Historical","4.27","5203428","2022/03/21"
"2661","To Kill a Mockingbird","To Kill a Mockingbird","Harper Lee","1960","Classics","Fiction","Historical","4.27","5203428","2022/03/21"
"2662","","MAXNotes Literature Guides: Harper Lee's To Kill a Mockingbird","Anita Price Davis","","","","","4.0","7","2022/03/21"
"2663","","To Kill a Mockingbird (Barron's Book Notes)","Joyce Milton","1984","","","","4.14","88","2022/03/21"
"2664","","Hooking Up","Tom Wolfe","1965","Nonfiction","Writing","Essays","3.32","1891","2022/03/21"
"2665","","Tom Wolfe Carves Dragons","Tom Wolfe","1994","","","","4.43","7","2022/03/21"
"2666","","The Bonfire of the Vanities","Tom Wolfe","1987","Fiction","Classics","Literature","3.87","75827","2022/03/21"
"2667","","The Electric Kool-Aid Acid Test","Tom Wolfe","1968","Nonfiction","History","Classics","3.92","72036","2022/03/21"
"2668","","In Our Time","Tom Wolfe","1961","Nonfiction","Humor","Art","3.5","165","2022/03/21"
"2669","","Underneath the I-Beams","Tom    Wolfe","","","","","0.0","0","2022/03/21"
"2670","","Tom Wolfe's Treasury of Patterns: 90 Patterns for Dog Carvers","Tom Wolfe","1996","","","","2.67","3","2022/03/21"
"2671","","The Painted Word","Tom Wolfe","1975","Art","Nonfiction","History","3.83","6303","2022/03/21"
"2672","","The Wealthy Barber: Everyone's Commonsense Guide to Becoming Financially Independent","David H. Chilton","1989","Economics","Finance","Nonfiction","4.03","9274","2022/03/21"
"2673","","The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent","David H. Chilton","1989","Economics","Finance","Nonfiction","4.03","9274","2022/03/21"
"2674","","The Wealthy Barber: The Common Sense Guide to Successful Financial Planning","David Chilton","1989","Economics","Finance","Nonfiction","4.03","9274","2022/03/21"
"2675","","The Wealthy Barber: The Common Sense Guide to Successful Planning (Special Golden Edition)","David H. Chilton","1989","Economics","Finance","Nonfiction","4.03","9274","2022/03/21"
"2676","","The Wealthy Barber:  Everyone's Common Sense Guide To Becoming Financially Independent","David H. Chilton","1989","Economics","Finance","Nonfiction","4.03","9274","2022/03/21"
"2677","","A Modest Proposal and Other Satirical Works","Jonathan Swift","1729","Classics","Fiction","Humor","4.05","14310","2022/03/21"
"2678","","Gulliver's Travels / A Modest Proposal","Jonathan Swift","2005","Classics","Fiction","Fantasy","3.89","4321","2022/03/21"
"2679","","A Modest Proposal and Other Satirical Works","Jonathan Swift","1729","Classics","Fiction","Humor","4.05","14310","2022/03/21"
"2680","","Empire 2.0: A Modest Proposal for a United States of the West (Terra Nova)","Xavier de C.","","","","","4.75","4","2022/03/21"
"2681","","A Modest Proposal (Literary Casebook Series)","Jonathan Swift","1729","Classics","Fiction","Humor","4.03","42925","2022/03/21"
"2682","","A Modest Proposal: A Plan for the Golden Years","Régis Debray","","Fiction","","","3.09","11","2022/03/21"
"2683","","A Modest Proposal","Frank Schaeffer","","Christian","Christian Living","","3.89","18","2022/03/21"
"2684","","A Modest Proposal, A Modist Prepozel","Mary Ellen Carroll","","","","","3.67","3","2022/03/21"
